state,crop,year,yield,rainfall,temperature,humidity,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph,temperature_nasa,rainfall_nasa,humidity_nasa,nutrient_stress,nutrient_stress_norm,temp_anomaly_norm,rain_anomaly_norm,heat_stress,drought_stress,temp_volatility_norm,rain_volatility_norm,climate_stress,climate_stress_norm,disease_risk_score,disease_risk_norm,mean_yield,yield_anomaly,yield_volatility,yield_volatility_norm,stability_score,agro_stress_index,stress_interaction,resilience_score,intervention_priority,fragile_system
punjab,rice,1991,3232.1218181818185,1200.0,25.0,80.0,80.80304545454545,38.78546181818182,71.10668,150.0,50.0,40.0,8.0,25.801666666666662,402.29,32.77333333333333,111.51817272727273,0.808394725239245,0.2914596566253687,-0.5091914207226441,0,0,0.4154458904187204,0.32488733386810503,1.5409843016348383,0.27143408020161836,0,0.0,3492.7400000000002,-260.6181818181817,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4319315221763454,0.21942587868515448,0.2409664219878794,High Priority,1
punjab,rice,1992,3322.2336363636364,1200.0,25.0,80.0,83.0558409090909,39.86680363636364,73.08914,150.0,50.0,40.0,8.0,24.793333333333333,548.2099999999999,41.8075,110.16649545454545,0.7985964228569888,-0.4124268913904769,-0.09210579172293178,0,0,0.4080709961576999,0.2662850536021566,1.1788887328732651,0.2076533670901296,0,0.0,3492.7400000000002,-170.50636363636386,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4024999159788474,0.16583123615238668,0.25345088313231373,Moderate Priority,0
punjab,rice,1993,3445.206363636363,1200.0,25.0,80.0,86.13015909090909,41.342476363636365,75.79454,150.0,50.0,40.0,8.0,25.54583333333333,592.9399999999999,34.73833333333334,108.32190454545454,0.7852249917739124,0.11287025973209268,0.03574673147578773,0,0,0.3658082836928628,0.24140283280491334,0.7558281077056566,0.13313406696483665,0,0.0,3492.7400000000002,-47.533636363637015,360.32150189512896,0.5758144811853431,0.42418551881465694,0.3673436234954996,0.10454019663729136,0.26836367329896244,Moderate Priority,0
punjab,rice,1994,3304.799090909091,1200.0,25.0,80.0,82.61997727272727,39.65758909090909,72.70558,150.0,50.0,40.0,8.0,25.305,612.53,39.440000000000005,110.42801363636363,0.8004921669636735,-0.05524809760392239,0.09174116316509957,0,0,0.3659908207029553,0.208212894244647,0.7211929757166242,0.12703332006940696,0,0.0,3492.7400000000002,-187.94090909090937,360.32150189512896,0.5758144811853431,0.42418551881465694,0.3710101948132322,0.1016891776589495,0.26680836684227904,Moderate Priority,0
punjab,rice,1995,3087.186363636364,1200.0,25.0,80.0,77.17965909090908,37.04623636363636,67.9181,150.0,50.0,40.0,8.0,24.718333333333334,715.08,42.5875,113.69220454545454,0.8241542719690729,-0.4647820891767792,0.3848615802012876,0,0,0.4603912611020012,0.24250807548669184,1.55254300596676,0.2734700686768605,0,0.0,3492.7400000000002,-405.5536363636361,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4390497362583734,0.22538152535571035,0.23794697865446052,High Priority,1
punjab,rice,1996,3331.63,1200.0,25.0,80.0,83.29075,39.97956,73.29586,150.0,50.0,40.0,8.0,24.73333333333333,782.14,41.2875,110.02555000000001,0.7975747099001272,-0.45431104961952073,0.5765403239014021,0,0,0.3735210752492618,0.2039830779662642,1.6083555267364487,0.2833010709932255,0,0.0,3492.7400000000002,-161.11000000000013,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4323503123573411,0.22595376951181717,0.24078877725767922,High Priority,1
punjab,rice,1997,3373.86,1200.0,25.0,80.0,84.3465,40.48632,74.22492,150.0,50.0,40.0,8.0,24.6675,585.69,41.42916666666667,109.3921,0.7929828337405784,-0.5002672787874954,0.015023932611698721,0,0,0.39518487568337746,0.18498807027877645,1.0954641573613482,0.19295868597218166,0,0.0,3492.7400000000002,-118.88000000000011,360.32150189512896,0.5758144811853431,0.42418551881465694,0.3943766078851041,0.15301292559707902,0.2568966727905495,Moderate Priority,0
punjab,rice,1998,3108.74,1200.0,25.0,80.0,77.7185,37.30488,68.39228,150.0,50.0,40.0,8.0,26.0025,355.4,36.0125,113.3689,0.8218106387943213,0.4316552418086945,-0.64321790882432,0,1,0.5629469464798023,0.3467376757624385,2.9845577728752555,0.5257098940135437,0,0.0,3492.7400000000002,-384.00000000000045,360.32150189512896,0.5758144811853431,0.42418551881465694,0.5390082131231461,0.4320339838197653,0.19554604028565406,High Priority,1
punjab,rice,1999,3304.566363636364,1200.0,25.0,80.0,82.6141590909091,39.654796363636365,72.70046,150.0,50.0,40.0,8.0,26.816666666666663,331.93,30.5775,110.43150454545454,0.8005174725477445,1.0,-0.7103026108022753,1,1,0.9560669058079498,0.4360114109929037,5.102380927603129,0.898750280877569,0,0.0,3492.7400000000002,-188.17363636363643,360.32150189512896,0.5758144811853431,0.42418551881465694,0.6797071013701255,0.719465303299687,0.13586360937796366,High Priority,1
punjab,rice,2000,3447.9300000000003,1200.0,25.0,80.0,86.19825,41.37516,75.85446,150.0,50.0,40.0,8.0,26.12833333333333,418.32,33.215833333333336,108.28105000000001,0.7849288373603329,0.5194956292057106,-0.46337259785487145,0,0,0.918091129415649,0.40204026683635635,2.3029996233125876,0.40565798353386245,0,0.0,3492.7400000000002,-44.809999999999945,360.32150189512896,0.5758144811853431,0.42418551881465694,0.4762347283576782,0.31841264938117175,0.22217364348869797,High Priority,1
